,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
352,Q5YYP5,243,355,4.4e-05,27.5,1,2,0.04,17.8,63,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=hisA PE=3 SV=1
353,Q5YYP5,243,355,4.4e-05,27.5,2,2,44,7.7,182,227,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=hisA PE=3 SV=1
354,B9DPN4,305,355,4.7e-05,27.4,1,1,8.4e-05,26.6,225,268,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Staphylococcus carnosus (strain TM300) OX=396513 GN=pyrD PE=3 SV=1"
355,B3E4T4,304,355,4.7e-05,27.4,1,1,8e-05,26.6,227,272,0.86,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=pyrD PE=3 SV=1"
356,A6UWA5,241,355,4.9e-05,27.3,1,2,6.4,10.5,66,112,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3) OX=419665 GN=hisA PE=3 SV=1
357,A6UWA5,241,355,4.9e-05,27.3,2,2,0.3,14.9,184,223,0.94,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3) OX=419665 GN=hisA PE=3 SV=1
358,Q02131,239,355,5e-05,27.3,1,2,0.39,14.5,62,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=hisA PE=3 SV=3
359,Q02131,239,355,5e-05,27.3,2,2,5.1,10.8,181,226,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=hisA PE=3 SV=3
360,B5Z7L6,325,355,5.2e-05,27.3,1,2,4.5e+02,4.4,125,167,0.89,GMP reductase OS=Helicobacter pylori (strain G27) OX=563041 GN=guaC PE=3 SV=1
361,B5Z7L6,325,355,5.2e-05,27.3,2,2,0.0058,20.5,195,248,0.88,GMP reductase OS=Helicobacter pylori (strain G27) OX=563041 GN=guaC PE=3 SV=1
362,B1W0M4,241,355,5.3e-05,27.2,1,2,0.0073,20.2,65,115,0.91,Phosphoribosyl isomerase A OS=Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350) OX=455632 GN=priA PE=3 SV=1
363,B1W0M4,241,355,5.3e-05,27.2,2,2,2.1e+02,5.5,180,224,0.78,Phosphoribosyl isomerase A OS=Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350) OX=455632 GN=priA PE=3 SV=1
364,Q9CGF1,329,355,5.5e-05,27.2,1,2,1.8e+02,5.7,126,171,0.80,GMP reductase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=guaC PE=3 SV=1
365,Q9CGF1,329,355,5.5e-05,27.2,2,2,0.011,19.6,197,244,0.88,GMP reductase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=guaC PE=3 SV=1
366,P9WMM4,244,355,6.1e-05,27.0,1,2,0.052,17.4,62,111,0.92,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=priA PE=3 SV=1
367,P9WMM4,244,355,6.1e-05,27.0,2,2,44,7.7,182,227,0.77,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=priA PE=3 SV=1
368,P9WMM5,244,355,6.1e-05,27.0,1,2,0.052,17.4,62,111,0.92,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=priA PE=1 SV=1
369,P9WMM5,244,355,6.1e-05,27.0,2,2,44,7.7,182,227,0.77,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=priA PE=1 SV=1
370,A1KJ19,245,355,6.2e-05,27.0,1,2,0.052,17.4,63,112,0.92,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=priA PE=3 SV=1
371,A1KJ19,245,355,6.2e-05,27.0,2,2,44,7.7,183,228,0.77,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain BCG / Pasteur 1173P2) OX=410289 GN=priA PE=3 SV=1
372,A5U2V9,245,355,6.2e-05,27.0,1,2,0.052,17.4,63,112,0.92,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) OX=419947 GN=priA PE=3 SV=1
373,A5U2V9,245,355,6.2e-05,27.0,2,2,44,7.7,183,228,0.77,Phosphoribosyl isomerase A OS=Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) OX=419947 GN=priA PE=3 SV=1
374,C1ANM5,245,355,6.2e-05,27.0,1,2,0.052,17.4,63,112,0.92,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=priA PE=3 SV=1
375,C1ANM5,245,355,6.2e-05,27.0,2,2,44,7.7,183,228,0.77,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019) OX=561275 GN=priA PE=3 SV=1
376,P60579,245,355,6.2e-05,27.0,1,2,0.052,17.4,63,112,0.92,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=priA PE=3 SV=2
377,P60579,245,355,6.2e-05,27.0,2,2,44,7.7,183,228,0.77,Phosphoribosyl isomerase A OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=priA PE=3 SV=2
378,Q9RPQ5,237,355,6.2e-05,27.0,1,2,4.5,11.0,59,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) OX=340099 GN=hisA PE=3 SV=1
379,Q9RPQ5,237,355,6.2e-05,27.0,2,2,0.35,14.7,182,221,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) OX=340099 GN=hisA PE=3 SV=1
380,A1UHK4,248,355,6.3e-05,27.0,1,2,0.11,16.3,67,115,0.90,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain KMS) OX=189918 GN=priA PE=3 SV=1
381,A1UHK4,248,355,6.3e-05,27.0,2,2,21,8.8,186,231,0.79,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain KMS) OX=189918 GN=priA PE=3 SV=1
382,A3Q127,248,355,6.3e-05,27.0,1,2,0.11,16.3,67,115,0.90,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain JLS) OX=164757 GN=priA PE=3 SV=1
383,A3Q127,248,355,6.3e-05,27.0,2,2,21,8.8,186,231,0.79,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain JLS) OX=164757 GN=priA PE=3 SV=1
384,Q1B7G8,248,355,6.3e-05,27.0,1,2,0.11,16.3,67,115,0.90,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain MCS) OX=164756 GN=priA PE=3 SV=2
385,Q1B7G8,248,355,6.3e-05,27.0,2,2,21,8.8,186,231,0.79,Phosphoribosyl isomerase A OS=Mycobacterium sp. (strain MCS) OX=164756 GN=priA PE=3 SV=2
386,A0QHH8,243,355,6.3e-05,27.0,1,2,0.031,18.1,62,110,0.91,Phosphoribosyl isomerase A OS=Mycobacterium avium (strain 104) OX=243243 GN=priA PE=3 SV=1
387,A0QHH8,243,355,6.3e-05,27.0,2,2,72,7.0,181,225,0.74,Phosphoribosyl isomerase A OS=Mycobacterium avium (strain 104) OX=243243 GN=priA PE=3 SV=1
388,A3DJF6,237,355,6.3e-05,27.0,1,2,4.5,11.0,59,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Hungateiclostridium thermocellum (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=hisA PE=3 SV=1
389,A3DJF6,237,355,6.3e-05,27.0,2,2,0.35,14.7,182,221,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Hungateiclostridium thermocellum (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=hisA PE=3 SV=1
390,Q7N8D1,258,355,6.6e-05,26.9,1,2,0.056,17.3,74,124,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA2 PE=3 SV=1
391,Q7N8D1,258,355,6.6e-05,26.9,2,2,38,8.0,193,237,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA2 PE=3 SV=1
392,B1ZX57,253,355,6.7e-05,26.9,1,2,0.22,15.3,56,115,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
393,B1ZX57,253,355,6.7e-05,26.9,2,2,4.6,11.0,186,225,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
394,A8LX58,241,355,6.9e-05,26.8,1,2,0.12,16.2,63,107,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salinispora arenicola (strain CNS-205) OX=391037 GN=hisA PE=3 SV=1
395,A8LX58,241,355,6.9e-05,26.8,2,2,22,8.7,178,214,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salinispora arenicola (strain CNS-205) OX=391037 GN=hisA PE=3 SV=1
396,B2USX4,325,355,6.9e-05,26.8,1,2,5.3e+02,4.2,125,167,0.89,GMP reductase OS=Helicobacter pylori (strain Shi470) OX=512562 GN=guaC PE=3 SV=1
397,B2USX4,325,355,6.9e-05,26.8,2,2,0.0058,20.5,195,248,0.88,GMP reductase OS=Helicobacter pylori (strain Shi470) OX=512562 GN=guaC PE=3 SV=1
398,Q7NTY1,316,355,7.2e-05,26.8,1,1,0.00011,26.2,129,238,0.77,GMP reductase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=guaC PE=3 SV=1
399,Q02Z38,329,355,7.4e-05,26.7,1,2,2.7e+02,5.1,127,171,0.85,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=guaC PE=3 SV=1
400,Q02Z38,329,355,7.4e-05,26.7,2,2,0.011,19.6,197,244,0.88,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=guaC PE=3 SV=1
401,Q8A9C3,303,355,7.5e-05,26.7,1,1,0.00014,25.9,226,269,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=pyrD PE=3 SV=1"
402,A6US29,238,355,7.6e-05,26.7,1,2,4.6,11.0,65,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327 GN=hisA PE=3 SV=1
403,A6US29,238,355,7.6e-05,26.7,2,2,0.61,13.9,183,222,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB) OX=406327 GN=hisA PE=3 SV=1
404,B9M211,305,355,7.6e-05,26.7,1,1,0.00012,26.1,228,273,0.85,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacter daltonii (strain DSM 22248 / JCM 15807 / FRC-32) OX=316067 GN=pyrD PE=3 SV=1"
405,P60583,243,355,7.7e-05,26.7,1,2,0.041,17.7,62,110,0.91,Phosphoribosyl isomerase A OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=priA PE=3 SV=1
406,P60583,243,355,7.7e-05,26.7,2,2,72,7.0,181,225,0.74,Phosphoribosyl isomerase A OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=priA PE=3 SV=1
407,Q82WM5,249,355,8.1e-05,26.6,1,2,0.2,15.5,67,114,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=hisA PE=3 SV=1
408,Q82WM5,249,355,8.1e-05,26.6,2,2,13,9.4,185,217,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=hisA PE=3 SV=1
409,Q49XD2,328,355,8.3e-05,26.6,1,2,2.4e+02,5.3,126,167,0.89,GMP reductase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=guaC PE=3 SV=1
410,Q49XD2,328,355,8.3e-05,26.6,2,2,0.017,19.0,194,239,0.89,GMP reductase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=guaC PE=3 SV=1
411,A1VEV5,249,355,8.3e-05,26.6,1,2,0.086,16.7,64,113,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
412,A1VEV5,249,355,8.3e-05,26.6,2,2,36,8.1,182,208,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
413,P62353,249,355,8.3e-05,26.6,1,2,0.086,16.7,64,113,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
414,P62353,249,355,8.3e-05,26.6,2,2,36,8.1,182,208,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
415,A6QBN6,237,355,8.3e-05,26.6,1,2,3.6,11.3,66,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurovum sp. (strain NBC37-1) OX=387093 GN=hisA PE=3 SV=1
416,A6QBN6,237,355,8.3e-05,26.6,2,2,1,13.1,182,221,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurovum sp. (strain NBC37-1) OX=387093 GN=hisA PE=3 SV=1
417,Q9ZKZ2,325,355,8.4e-05,26.6,1,2,7.3e+02,3.7,125,167,0.88,GMP reductase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaC PE=3 SV=1
418,Q9ZKZ2,325,355,8.4e-05,26.6,2,2,0.0058,20.5,195,248,0.88,GMP reductase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaC PE=3 SV=1
419,Q74J29,307,355,8.7e-05,26.5,1,1,0.00022,25.2,229,286,0.86,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533) OX=257314 GN=pyrD PE=3 SV=1
420,A4G0J7,272,355,8.7e-05,26.5,1,2,28,8.4,64,112,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisF PE=3 SV=1
421,A4G0J7,272,355,8.7e-05,26.5,2,2,0.14,16.0,206,261,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisF PE=3 SV=1
422,P50097,503,355,8.8e-05,26.5,1,2,0.13,16.1,46,100,0.86,Inosine-5'-monophosphate dehydrogenase OS=Tritrichomonas foetus OX=56690 GN=IMPDH PE=1 SV=1
423,P50097,503,355,8.8e-05,26.5,2,2,57,7.4,352,394,0.87,Inosine-5'-monophosphate dehydrogenase OS=Tritrichomonas foetus OX=56690 GN=IMPDH PE=1 SV=1
424,Q58927,237,355,8.9e-05,26.5,1,2,18,9.0,64,104,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisA PE=3 SV=1
425,Q58927,237,355,8.9e-05,26.5,2,2,0.17,15.7,179,220,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=hisA PE=3 SV=1
426,Q47QS3,256,355,9e-05,26.5,1,2,1.3,12.8,60,112,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1
427,Q47QS3,256,355,9e-05,26.5,2,2,2.1,12.1,191,234,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1
428,P54322,311,355,9.1e-05,26.5,1,1,0.00015,25.7,230,272,0.94,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=pyrDB PE=1 SV=2"
429,C3KVX4,242,355,9.2e-05,26.4,1,2,0.2,15.5,59,108,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain 657 / Type Ba4) OX=515621 GN=hisA PE=3 SV=1
430,C3KVX4,242,355,9.2e-05,26.4,2,2,14,9.4,165,220,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain 657 / Type Ba4) OX=515621 GN=hisA PE=3 SV=1
431,Q2J8L2,252,355,9.2e-05,26.4,1,2,0.021,18.7,63,108,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisA PE=3 SV=1
432,Q2J8L2,252,355,9.2e-05,26.4,2,2,1.6e+02,5.9,178,221,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisA PE=3 SV=1
433,Q1CT17,325,355,9.5e-05,26.4,1,2,7.3e+02,3.7,125,167,0.88,GMP reductase OS=Helicobacter pylori (strain HPAG1) OX=357544 GN=guaC PE=3 SV=1
434,Q1CT17,325,355,9.5e-05,26.4,2,2,0.0062,20.4,195,248,0.88,GMP reductase OS=Helicobacter pylori (strain HPAG1) OX=357544 GN=guaC PE=3 SV=1
435,Q185B2,223,355,9.8e-05,26.4,1,1,0.0017,22.2,110,205,0.87,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridioides difficile (strain 630) OX=272563 GN=nanE PE=3 SV=1
436,Q8CWG1,304,355,0.0001,26.3,1,1,0.00022,25.2,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109 GN=pyrD PE=3 SV=1"
437,B1ILA8,242,355,0.00011,26.2,1,2,0.19,15.6,59,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Okra / Type B1) OX=498213 GN=hisA PE=3 SV=1
438,B1ILA8,242,355,0.00011,26.2,2,2,15,9.3,165,220,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Okra / Type B1) OX=498213 GN=hisA PE=3 SV=1
439,P74561,256,355,0.00011,26.2,1,2,0.59,13.9,66,109,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=hisA PE=3 SV=1
440,P74561,256,355,0.00011,26.2,2,2,4.7,11.0,182,224,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=hisA PE=3 SV=1
441,C5D7N8,252,355,0.00011,26.2,1,2,2.3,12.0,61,110,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
442,C5D7N8,252,355,0.00011,26.2,2,2,1.6,12.4,186,238,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
443,A8LGR0,245,355,0.00011,26.2,1,2,0.017,19.0,63,111,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia sp. (strain EAN1pec) OX=298653 GN=hisA PE=3 SV=1
444,A8LGR0,245,355,0.00011,26.2,2,2,2.6e+02,5.2,178,220,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia sp. (strain EAN1pec) OX=298653 GN=hisA PE=3 SV=1
445,Q5LCI2,303,355,0.00011,26.2,1,1,0.0002,25.3,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=pyrD PE=3 SV=1"
446,Q64TN0,303,355,0.00011,26.2,1,1,0.0002,25.3,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain YCH46) OX=295405 GN=pyrD PE=3 SV=1"
447,O32912,478,355,0.00011,26.2,1,2,9.1,10.0,44,74,0.82,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1
448,O32912,478,355,0.00011,26.2,2,2,2,12.2,325,368,0.87,Uncharacterized oxidoreductase ML2066 OS=Mycobacterium leprae (strain TN) OX=272631 GN=ML2066 PE=3 SV=1
449,Q1I3G7,245,355,0.00011,26.1,1,2,3.6,11.3,68,115,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas entomophila (strain L48) OX=384676 GN=hisA PE=3 SV=1
450,Q1I3G7,245,355,0.00011,26.1,2,2,0.75,13.6,182,216,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas entomophila (strain L48) OX=384676 GN=hisA PE=3 SV=1
451,A5G8T0,245,355,0.00012,26.1,1,2,0.29,14.9,66,105,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter uraniireducens (strain Rf4) OX=351605 GN=hisA PE=3 SV=1
452,A5G8T0,245,355,0.00012,26.1,2,2,5.1,10.8,182,216,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter uraniireducens (strain Rf4) OX=351605 GN=hisA PE=3 SV=1
453,A0PP18,244,355,0.00012,26.1,1,2,0.033,18.0,63,111,0.91,Phosphoribosyl isomerase A OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=priA PE=3 SV=1
454,A0PP18,244,355,0.00012,26.1,2,2,98,6.6,182,227,0.76,Phosphoribosyl isomerase A OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=priA PE=3 SV=1
455,A1ASB3,304,355,0.00012,26.1,1,1,0.0002,25.3,227,276,0.85,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1) OX=338966 GN=pyrD PE=3 SV=1"
456,Q8R7I7,237,355,0.00012,26.0,1,1,0.00052,24.0,169,212,0.86,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=nanE PE=3 SV=2
457,Q6A8L1,255,355,0.00013,26.0,1,2,0.056,17.3,65,110,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747 GN=hisA PE=3 SV=1
458,Q6A8L1,255,355,0.00013,26.0,2,2,90,6.7,180,225,0.76,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747 GN=hisA PE=3 SV=1
