,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
865,B8E2C8,252,347,0.0015,22.5,1,2,14,9.5,63,108,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Dictyoglomus turgidum (strain Z-1310 / DSM 6724) OX=515635 GN=hisF PE=3 SV=1
866,B8E2C8,252,347,0.0015,22.5,2,2,6.5,10.6,185,228,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Dictyoglomus turgidum (strain Z-1310 / DSM 6724) OX=515635 GN=hisF PE=3 SV=1
867,C4XSN4,247,347,0.0015,22.5,1,2,2,12.3,63,112,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisA PE=3 SV=1
868,C4XSN4,247,347,0.0015,22.5,2,2,33,8.3,182,213,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) OX=573370 GN=hisA PE=3 SV=1
869,A8MIU4,302,347,0.0016,22.5,1,1,0.0031,21.5,227,273,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Alkaliphilus oremlandii (strain OhILAs) OX=350688 GN=pyrD PE=3 SV=1"
870,A8YVZ9,307,347,0.0016,22.5,1,1,0.011,19.7,229,272,0.90,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=pyrD PE=3 SV=1
871,Q5JFU8,252,347,0.0016,22.5,1,2,12,9.8,62,111,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=hisF PE=3 SV=1
872,Q5JFU8,252,347,0.0016,22.5,2,2,6.5,10.6,185,225,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=hisF PE=3 SV=1
873,A4YJV4,244,347,0.0016,22.5,1,2,2.7,11.8,66,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium sp. (strain ORS 278) OX=114615 GN=hisA PE=3 SV=1
874,A4YJV4,244,347,0.0016,22.5,2,2,17,9.2,165,213,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium sp. (strain ORS 278) OX=114615 GN=hisA PE=3 SV=1
875,Q5WFJ4,304,347,0.0016,22.4,1,1,0.0059,20.6,226,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus clausii (strain KSM-K16) OX=66692 GN=pyrD PE=3 SV=1"
876,B6JCG4,248,347,0.0017,22.4,1,2,2,12.3,69,111,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) OX=504832 GN=hisA PE=3 SV=1
877,B6JCG4,248,347,0.0017,22.4,2,2,14,9.5,155,216,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) OX=504832 GN=hisA PE=3 SV=1
878,A6WX52,261,347,0.0017,22.4,1,2,2.3,12.1,56,116,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Ochrobactrum anthropi (strain ATCC 49188 / DSM 6882 / JCM 21032 / NBRC 15819 / NCTC 12168) OX=439375 GN=hisF PE=3 SV=1
879,A6WX52,261,347,0.0017,22.4,2,2,31,8.4,190,228,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Ochrobactrum anthropi (strain ATCC 49188 / DSM 6882 / JCM 21032 / NBRC 15819 / NCTC 12168) OX=439375 GN=hisF PE=3 SV=1
880,Q7N6I4,245,347,0.0017,22.3,1,2,0.4,14.6,55,109,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 1 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA1 PE=3 SV=1
881,Q7N6I4,245,347,0.0017,22.3,2,2,1.9e+02,5.8,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 1 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA1 PE=3 SV=1
882,A8AXD6,327,347,0.0018,22.3,1,2,7.8e+02,3.8,128,169,0.91,GMP reductase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=guaC PE=3 SV=1
883,A8AXD6,327,347,0.0018,22.3,2,2,0.11,16.4,199,240,0.89,GMP reductase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=guaC PE=3 SV=1
884,A4FZ85,238,347,0.0018,22.3,1,2,8,10.3,64,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisA PE=3 SV=1
885,A4FZ85,238,347,0.0018,22.3,2,2,9.1,10.1,183,222,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisA PE=3 SV=1
886,A8HYT9,243,347,0.0018,22.3,1,2,0.6,14.0,66,109,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / NBRC 14845 / NCIMB 13405 / ORS 571) OX=438753 GN=hisA PE=3 SV=1
887,A8HYT9,243,347,0.0018,22.3,2,2,70,7.2,184,213,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / NBRC 14845 / NCIMB 13405 / ORS 571) OX=438753 GN=hisA PE=3 SV=1
888,B1IC44,328,347,0.0018,22.3,1,2,1.1e+03,3.2,128,169,0.90,GMP reductase OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=guaC PE=3 SV=1
889,B1IC44,328,347,0.0018,22.3,2,2,0.075,17.0,197,240,0.89,GMP reductase OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=guaC PE=3 SV=1
890,A7GRK9,309,347,0.0018,22.3,1,1,0.0041,21.1,226,267,0.92,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=pyrD PE=3 SV=1"
891,B0TDM7,261,347,0.0019,22.2,1,2,5.5,10.8,57,113,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) OX=498761 GN=hisF PE=3 SV=1
892,B0TDM7,261,347,0.0019,22.2,2,2,15,9.4,192,230,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) OX=498761 GN=hisF PE=3 SV=1
893,Q1D4M4,253,347,0.0019,22.2,1,2,52,7.6,56,108,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Myxococcus xanthus (strain DK 1622) OX=246197 GN=hisF PE=3 SV=1
894,Q1D4M4,253,347,0.0019,22.2,2,2,1.4,12.8,184,222,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Myxococcus xanthus (strain DK 1622) OX=246197 GN=hisF PE=3 SV=1
895,Q3MEF5,257,347,0.0019,22.2,1,2,65,7.3,62,110,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisF PE=3 SV=1
896,Q3MEF5,257,347,0.0019,22.2,2,2,1.1,13.1,188,225,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisF PE=3 SV=1
897,P65171,375,347,0.0019,22.2,1,3,1.9e+03,2.5,43,74,0.86,Uncharacterized oxidoreductase Mb3444c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3444C PE=3 SV=1
898,P65171,375,347,0.0019,22.2,2,3,36,8.2,183,218,0.72,Uncharacterized oxidoreductase Mb3444c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3444C PE=3 SV=1
899,P65171,375,347,0.0019,22.2,3,3,7.9,10.3,261,298,0.87,Uncharacterized oxidoreductase Mb3444c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB3444C PE=3 SV=1
900,P9WKI4,375,347,0.0019,22.2,1,3,1.9e+03,2.5,43,74,0.86,Uncharacterized oxidoreductase MT3518 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB3 PE=3 SV=1
901,P9WKI4,375,347,0.0019,22.2,2,3,36,8.2,183,218,0.72,Uncharacterized oxidoreductase MT3518 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB3 PE=3 SV=1
902,P9WKI4,375,347,0.0019,22.2,3,3,7.9,10.3,261,298,0.87,Uncharacterized oxidoreductase MT3518 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB3 PE=3 SV=1
903,P9WKI5,375,347,0.0019,22.2,1,3,1.9e+03,2.5,43,74,0.86,Uncharacterized oxidoreductase Rv3410c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB3 PE=1 SV=1
904,P9WKI5,375,347,0.0019,22.2,2,3,36,8.2,183,218,0.72,Uncharacterized oxidoreductase Rv3410c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB3 PE=1 SV=1
905,P9WKI5,375,347,0.0019,22.2,3,3,7.9,10.3,261,298,0.87,Uncharacterized oxidoreductase Rv3410c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB3 PE=1 SV=1
906,A2C0N7,256,347,0.0019,22.2,1,2,12,9.7,56,103,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain NATL1A) OX=167555 GN=hisF PE=3 SV=1
907,A2C0N7,256,347,0.0019,22.2,2,2,6.3,10.6,187,226,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain NATL1A) OX=167555 GN=hisF PE=3 SV=1
908,Q0AEU1,258,347,0.0019,22.2,1,2,4.6,11.1,64,112,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57) OX=335283 GN=hisF PE=3 SV=1
909,Q0AEU1,258,347,0.0019,22.2,2,2,19,9.1,192,235,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57) OX=335283 GN=hisF PE=3 SV=1
910,P65173,479,347,0.002,22.2,1,3,61,7.4,45,75,0.90,Uncharacterized oxidoreductase Mb1874c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=guaB1 PE=3 SV=1
911,P65173,479,347,0.002,22.2,2,3,6.6e+02,4.0,251,296,0.79,Uncharacterized oxidoreductase Mb1874c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=guaB1 PE=3 SV=1
912,P65173,479,347,0.002,22.2,3,3,3,11.7,332,368,0.87,Uncharacterized oxidoreductase Mb1874c OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=guaB1 PE=3 SV=1
913,P9WKI2,479,347,0.002,22.2,1,3,61,7.4,45,75,0.90,Uncharacterized oxidoreductase MT1891 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB1 PE=3 SV=1
914,P9WKI2,479,347,0.002,22.2,2,3,6.6e+02,4.0,251,296,0.79,Uncharacterized oxidoreductase MT1891 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB1 PE=3 SV=1
915,P9WKI2,479,347,0.002,22.2,3,3,3,11.7,332,368,0.87,Uncharacterized oxidoreductase MT1891 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB1 PE=3 SV=1
916,P9WKI3,479,347,0.002,22.2,1,3,61,7.4,45,75,0.90,Uncharacterized oxidoreductase Rv1843c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB1 PE=1 SV=1
917,P9WKI3,479,347,0.002,22.2,2,3,6.6e+02,4.0,251,296,0.79,Uncharacterized oxidoreductase Rv1843c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB1 PE=1 SV=1
918,P9WKI3,479,347,0.002,22.2,3,3,3,11.7,332,368,0.87,Uncharacterized oxidoreductase Rv1843c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB1 PE=1 SV=1
919,Q39YP3,244,347,0.0021,22.1,1,2,5.2,10.9,67,105,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15) OX=269799 GN=hisA PE=3 SV=1
920,Q39YP3,244,347,0.0021,22.1,2,2,4.1,11.2,182,216,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15) OX=269799 GN=hisA PE=3 SV=1
921,A9KNX3,239,347,0.0021,22.1,1,2,0.59,14.0,65,109,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809 GN=hisA PE=3 SV=1
922,A9KNX3,239,347,0.0021,22.1,2,2,1.5e+02,6.1,183,222,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809 GN=hisA PE=3 SV=1
923,B1I4M6,307,347,0.0021,22.1,1,1,0.0024,21.9,230,278,0.87,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Desulforudis audaxviator (strain MP104C) OX=477974 GN=pyrD PE=3 SV=1"
924,B1L993,507,347,0.0021,22.1,1,1,0.0046,21.0,330,413,0.66,Archaeal-type glutamate synthase [NADPH] OS=Thermotoga sp. (strain RQ2) OX=126740 GN=gltB PE=3 SV=1
925,Q9WYM8,507,347,0.0021,22.1,1,1,0.0046,21.0,330,413,0.66,Archaeal-type glutamate synthase [NADPH] OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) OX=243274 GN=gltB PE=3 SV=1
926,Q5P794,249,347,0.0021,22.1,1,2,5.3,10.9,69,111,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Aromatoleum aromaticum (strain EbN1) OX=76114 GN=hisA PE=3 SV=1
927,Q5P794,249,347,0.0021,22.1,2,2,8.3,10.2,185,218,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Aromatoleum aromaticum (strain EbN1) OX=76114 GN=hisA PE=3 SV=1
928,C3K6V2,245,347,0.0021,22.1,1,2,24,8.7,70,108,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas fluorescens (strain SBW25) OX=216595 GN=hisA PE=3 SV=1
929,C3K6V2,245,347,0.0021,22.1,2,2,2.2,12.1,183,216,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas fluorescens (strain SBW25) OX=216595 GN=hisA PE=3 SV=1
930,A4XKT6,300,347,0.0021,22.1,1,1,0.0042,21.1,224,268,0.81,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331) OX=351627 GN=pyrD PE=3 SV=1"
931,B9JXW8,244,347,0.0021,22.1,1,2,6.5,10.6,66,107,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium vitis (strain S4 / ATCC BAA-846) OX=311402 GN=hisA PE=3 SV=1
932,B9JXW8,244,347,0.0021,22.1,2,2,14,9.5,184,213,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium vitis (strain S4 / ATCC BAA-846) OX=311402 GN=hisA PE=3 SV=1
933,Q92TB3,258,347,0.0021,22.1,1,2,1.2,13.0,55,116,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisF PE=3 SV=1
934,Q92TB3,258,347,0.0021,22.1,2,2,72,7.2,190,227,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Rhizobium meliloti (strain 1021) OX=266834 GN=hisF PE=3 SV=1
935,Q1G864,307,347,0.0021,22.1,1,1,0.01,19.8,229,273,0.90,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / JCM 1002 / NBRC 13953 / NCIMB 11778) OX=390333 GN=pyrD PE=3 SV=1
936,C6BW12,305,347,0.0021,22.1,1,1,0.0037,21.3,228,271,0.87,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Desulfovibrio salexigens (strain ATCC 14822 / DSM 2638 / NCIB 8403 / VKM B-1763) OX=526222 GN=pyrD PE=3 SV=1"
937,Q047M3,307,347,0.0022,22.0,1,1,0.01,19.8,229,273,0.90,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365) OX=321956 GN=pyrD PE=3 SV=1
938,Q6DAY3,386,347,0.0022,22.0,1,1,0.0038,21.2,278,350,0.78,L-lactate dehydrogenase OS=Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491 GN=lldD PE=3 SV=1
939,B8D8Q6,246,347,0.0022,22.0,1,1,0.016,19.2,60,107,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178 GN=hisA PE=3 SV=1
940,P57205,246,347,0.0022,22.0,1,1,0.016,19.2,60,107,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806 GN=hisA PE=3 SV=1
941,B9KBQ2,507,347,0.0022,22.0,1,1,0.004,21.1,330,413,0.67,Archaeal-type glutamate synthase [NADPH] OS=Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 / NS-E) OX=309803 GN=gltB PE=3 SV=1
942,Q48TL6,327,347,0.0022,22.0,1,2,1.6e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=guaC PE=3 SV=2
943,Q48TL6,327,347,0.0022,22.0,2,2,0.082,16.8,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=guaC PE=3 SV=2
944,A9IN89,383,347,0.0022,22.0,1,1,0.0042,21.1,256,350,0.77,L-lactate dehydrogenase OS=Bartonella tribocorum (strain CIP 105476 / IBS 506) OX=382640 GN=lldD PE=3 SV=1
945,P59119,256,347,0.0023,22.0,1,2,0.97,13.3,59,109,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=hisF PE=3 SV=1
946,P59119,256,347,0.0023,22.0,2,2,1.1e+02,6.6,189,232,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=hisF PE=3 SV=1
947,P62451,256,347,0.0023,22.0,1,2,0.97,13.3,59,109,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=hisF PE=3 SV=1
948,P62451,256,347,0.0023,22.0,2,2,1.1e+02,6.6,189,232,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=hisF PE=3 SV=1
949,A1ATI1,245,347,0.0023,22.0,1,2,3.8,11.4,66,105,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1) OX=338966 GN=hisA PE=3 SV=1
950,A1ATI1,245,347,0.0023,22.0,2,2,9.8,10.0,182,216,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1) OX=338966 GN=hisA PE=3 SV=1
951,A1S6Z5,245,347,0.0023,21.9,1,2,0.2,15.5,56,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=hisA PE=3 SV=1
952,A1S6Z5,245,347,0.0023,21.9,2,2,3.2e+02,5.0,195,232,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=hisA PE=3 SV=1
953,A9ML12,245,347,0.0023,21.9,1,2,0.32,14.9,56,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=hisA PE=3 SV=1
954,A9ML12,245,347,0.0023,21.9,2,2,2.4e+02,5.4,186,231,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=hisA PE=3 SV=1
955,A4SG77,256,347,0.0023,21.9,1,2,2.9,11.7,59,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=hisA PE=3 SV=1
956,A4SG77,256,347,0.0023,21.9,2,2,37,8.1,184,230,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=hisA PE=3 SV=1
957,B9DS39,327,347,0.0024,21.9,1,2,6.7e+02,4.0,127,169,0.91,GMP reductase OS=Streptococcus uberis (strain ATCC BAA-854 / 0140J) OX=218495 GN=guaC PE=3 SV=1
958,B9DS39,327,347,0.0024,21.9,2,2,0.17,15.8,197,240,0.88,GMP reductase OS=Streptococcus uberis (strain ATCC BAA-854 / 0140J) OX=218495 GN=guaC PE=3 SV=1
959,Q8P129,327,347,0.0024,21.9,1,2,1.5e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=guaC PE=3 SV=1
960,Q8P129,327,347,0.0024,21.9,2,2,0.076,17.0,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=guaC PE=3 SV=1
961,Q1J6M7,327,347,0.0024,21.9,1,2,1.5e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=guaC PE=3 SV=2
962,Q1J6M7,327,347,0.0024,21.9,2,2,0.076,17.0,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M4 (strain MGAS10750) OX=370554 GN=guaC PE=3 SV=2
963,Q1JBS5,327,347,0.0024,21.9,1,2,1.5e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS2096) OX=370553 GN=guaC PE=3 SV=2
964,Q1JBS5,327,347,0.0024,21.9,2,2,0.076,17.0,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS2096) OX=370553 GN=guaC PE=3 SV=2
965,Q1JLQ8,327,347,0.0024,21.9,1,2,1.5e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS9429) OX=370551 GN=guaC PE=3 SV=2
966,Q1JLQ8,327,347,0.0024,21.9,2,2,0.076,17.0,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M12 (strain MGAS9429) OX=370551 GN=guaC PE=3 SV=2
967,Q5XC75,327,347,0.0024,21.9,1,2,1.5e+03,2.8,128,169,0.89,GMP reductase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=guaC PE=3 SV=2
968,Q5XC75,327,347,0.0024,21.9,2,2,0.076,17.0,197,240,0.88,GMP reductase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=guaC PE=3 SV=2
969,A0RQL2,236,347,0.0024,21.9,1,2,0.47,14.3,66,112,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter fetus subsp. fetus (strain 82-40) OX=360106 GN=hisA PE=3 SV=1
970,A0RQL2,236,347,0.0024,21.9,2,2,2e+02,5.7,182,222,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter fetus subsp. fetus (strain 82-40) OX=360106 GN=hisA PE=3 SV=1
971,Q2KTT2,246,347,0.0024,21.9,1,2,1.2,13.0,75,111,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bordetella avium (strain 197N) OX=360910 GN=hisA PE=3 SV=1
