,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
387,Q02Z38,329,343,6.2e-05,27.2,1,2,1.9e+02,5.8,126,171,0.88,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=guaC PE=3 SV=1
388,Q02Z38,329,343,6.2e-05,27.2,2,2,0.013,19.5,197,244,0.88,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=guaC PE=3 SV=1
389,B1ILA8,242,343,6.2e-05,27.1,1,2,0.15,16.0,58,109,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Okra / Type B1) OX=498213 GN=hisA PE=3 SV=1
390,B1ILA8,242,343,6.2e-05,27.1,2,2,12,9.7,165,221,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Okra / Type B1) OX=498213 GN=hisA PE=3 SV=1
391,Q9CGF1,329,343,6.5e-05,27.1,1,2,1.2e+02,6.5,126,171,0.76,GMP reductase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=guaC PE=3 SV=1
392,Q9CGF1,329,343,6.5e-05,27.1,2,2,0.013,19.5,197,244,0.88,GMP reductase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=guaC PE=3 SV=1
393,B1ZX57,253,343,6.6e-05,27.1,1,2,0.2,15.6,55,116,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
394,B1ZX57,253,343,6.6e-05,27.1,2,2,5.4,10.9,186,225,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
395,A6QBN6,237,343,6.7e-05,27.0,1,2,3.6,11.5,66,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurovum sp. (strain NBC37-1) OX=387093 GN=hisA PE=3 SV=1
396,A6QBN6,237,343,6.7e-05,27.0,2,2,0.94,13.4,182,221,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Sulfurovum sp. (strain NBC37-1) OX=387093 GN=hisA PE=3 SV=1
397,A8LGR0,245,343,6.9e-05,27.0,1,2,0.013,19.5,63,111,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia sp. (strain EAN1pec) OX=298653 GN=hisA PE=3 SV=1
398,A8LGR0,245,343,6.9e-05,27.0,2,2,2.4e+02,5.5,178,220,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia sp. (strain EAN1pec) OX=298653 GN=hisA PE=3 SV=1
399,Q2J8L2,252,343,7e-05,27.0,1,2,0.017,19.2,63,108,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisA PE=3 SV=1
400,Q2J8L2,252,343,7e-05,27.0,2,2,1.6e+02,6.0,178,221,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisA PE=3 SV=1
401,A0PP18,244,343,7e-05,27.0,1,2,0.026,18.5,63,111,0.91,Phosphoribosyl isomerase A OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=priA PE=3 SV=1
402,A0PP18,244,343,7e-05,27.0,2,2,98,6.8,182,227,0.75,Phosphoribosyl isomerase A OS=Mycobacterium ulcerans (strain Agy99) OX=362242 GN=priA PE=3 SV=1
403,Q47QS3,256,343,7.4e-05,26.9,1,2,1.4,12.9,61,112,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1
404,Q47QS3,256,343,7.4e-05,26.9,2,2,1.9,12.4,191,234,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1
405,Q74J29,307,343,7.6e-05,26.9,1,1,0.00027,25.1,229,287,0.86,Dihydroorotate dehydrogenase A (fumarate) OS=Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533) OX=257314 GN=pyrD PE=3 SV=1
406,A1VEV5,249,343,7.6e-05,26.8,1,2,0.069,17.1,64,113,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
407,A1VEV5,249,343,7.6e-05,26.8,2,2,47,7.8,182,208,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
408,P62353,249,343,7.6e-05,26.8,1,2,0.069,17.1,64,113,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
409,P62353,249,343,7.6e-05,26.8,2,2,47,7.8,182,208,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
410,A4G0J7,272,343,7.7e-05,26.8,1,2,25,8.7,64,112,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisF PE=3 SV=1
411,A4G0J7,272,343,7.7e-05,26.8,2,2,0.13,16.2,206,261,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C5 / ATCC BAA-1333) OX=402880 GN=hisF PE=3 SV=1
412,A3CNT1,242,343,8.1e-05,26.8,1,2,2.8,11.9,65,113,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=hisA PE=3 SV=1
413,A3CNT1,242,343,8.1e-05,26.8,2,2,1.1,13.1,190,228,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=hisA PE=3 SV=1
414,B5Z7L6,325,343,8.3e-05,26.7,1,2,7.4e+02,3.9,125,167,0.90,GMP reductase OS=Helicobacter pylori (strain G27) OX=563041 GN=guaC PE=3 SV=1
415,B5Z7L6,325,343,8.3e-05,26.7,2,2,0.006,20.6,195,249,0.88,GMP reductase OS=Helicobacter pylori (strain G27) OX=563041 GN=guaC PE=3 SV=1
416,Q185B2,223,343,8.5e-05,26.7,1,1,0.0013,22.8,110,205,0.88,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridioides difficile (strain 630) OX=272563 GN=nanE PE=3 SV=1
417,P54322,311,343,8.7e-05,26.7,1,1,0.00015,25.9,230,272,0.94,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=pyrDB PE=1 SV=2"
418,A7GMU9,239,343,8.8e-05,26.6,1,2,0.72,13.8,66,108,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=hisA PE=3 SV=1
419,A7GMU9,239,343,8.8e-05,26.6,2,2,2.7,11.9,179,221,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98) OX=315749 GN=hisA PE=3 SV=1
420,C5D7N8,252,343,8.9e-05,26.6,1,2,2.1,12.2,61,110,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
421,C5D7N8,252,343,8.9e-05,26.6,2,2,1.7,12.6,186,238,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
422,B9M211,305,343,9.1e-05,26.6,1,1,0.00015,25.9,228,273,0.84,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Geobacter daltonii (strain DSM 22248 / JCM 15807 / FRC-32) OX=316067 GN=pyrD PE=3 SV=1"
423,Q7NTY1,316,343,9.3e-05,26.6,1,1,0.00014,26.0,130,238,0.77,GMP reductase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=guaC PE=3 SV=1
424,Q8A9C3,303,343,9.4e-05,26.6,1,1,0.00017,25.7,226,270,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=pyrD PE=3 SV=1"
425,B8DSW1,242,343,9.4e-05,26.5,1,2,0.16,16.0,63,116,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bifidobacterium animalis subsp. lactis (strain AD011) OX=442563 GN=hisA PE=3 SV=1
426,B8DSW1,242,343,9.4e-05,26.5,2,2,25,8.7,180,223,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bifidobacterium animalis subsp. lactis (strain AD011) OX=442563 GN=hisA PE=3 SV=1
427,B2USX4,325,343,9.9e-05,26.5,1,2,8.7e+02,3.6,125,167,0.89,GMP reductase OS=Helicobacter pylori (strain Shi470) OX=512562 GN=guaC PE=3 SV=1
428,B2USX4,325,343,9.9e-05,26.5,2,2,0.006,20.6,195,249,0.88,GMP reductase OS=Helicobacter pylori (strain Shi470) OX=512562 GN=guaC PE=3 SV=1
429,Q3B287,256,343,0.0001,26.4,1,2,0.039,17.9,62,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pelodictyon luteolum (strain DSM 273 / 2530) OX=319225 GN=hisA PE=3 SV=1
430,Q3B287,256,343,0.0001,26.4,2,2,1.2e+02,6.5,186,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pelodictyon luteolum (strain DSM 273 / 2530) OX=319225 GN=hisA PE=3 SV=1
431,P74561,256,343,0.00011,26.4,1,2,0.57,14.1,66,109,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=hisA PE=3 SV=1
432,P74561,256,343,0.00011,26.4,2,2,4.6,11.1,182,224,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=hisA PE=3 SV=1
433,A6TVS0,302,343,0.00011,26.4,1,1,0.0002,25.5,227,271,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Alkaliphilus metalliredigens (strain QYMF) OX=293826 GN=pyrD PE=3 SV=1"
434,Q0AEU2,248,343,0.00011,26.4,1,2,0.31,15.0,67,113,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57) OX=335283 GN=hisA PE=3 SV=1
435,Q0AEU2,248,343,0.00011,26.4,2,2,13,9.6,185,218,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57) OX=335283 GN=hisA PE=3 SV=1
436,B0TQY9,245,343,0.00011,26.3,1,2,0.19,15.6,56,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella halifaxensis (strain HAW-EB4) OX=458817 GN=hisA PE=3 SV=1
437,B0TQY9,245,343,0.00011,26.3,2,2,20,9.0,134,232,0.76,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella halifaxensis (strain HAW-EB4) OX=458817 GN=hisA PE=3 SV=1
438,P05324,238,343,0.00011,26.3,1,2,8.2,10.3,66,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus vannielii OX=2187 GN=hisA PE=3 SV=1
439,P05324,238,343,0.00011,26.3,2,2,0.57,14.1,183,222,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus vannielii OX=2187 GN=hisA PE=3 SV=1
440,A2RL29,329,343,0.00012,26.2,1,2,1.9e+02,5.8,126,171,0.88,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=guaC PE=3 SV=1
441,A2RL29,329,343,0.00012,26.2,2,2,0.025,18.6,197,244,0.88,GMP reductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=guaC PE=3 SV=1
442,Q8FNZ9,258,343,0.00012,26.2,1,2,12,9.8,56,112,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=hisF PE=3 SV=1
443,Q8FNZ9,258,343,0.00012,26.2,2,2,0.42,14.5,192,235,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=hisF PE=3 SV=1
444,Q7V2P2,255,343,0.00012,26.2,1,2,1.3,12.9,57,110,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) OX=59919 GN=hisF PE=3 SV=1
445,Q7V2P2,255,343,0.00012,26.2,2,2,3.8,11.4,188,226,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) OX=59919 GN=hisF PE=3 SV=1
446,Q3A137,255,343,0.00012,26.2,1,2,6.5,10.6,56,111,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1) OX=338963 GN=hisF PE=3 SV=1
447,Q3A137,255,343,0.00012,26.2,2,2,0.82,13.6,189,228,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1) OX=338963 GN=hisF PE=3 SV=1
448,Q8TYD6,242,343,0.00012,26.1,1,2,48,7.8,65,105,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=hisA PE=3 SV=1
449,Q8TYD6,242,343,0.00012,26.1,2,2,0.12,16.4,184,225,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=hisA PE=3 SV=1
450,A0QSU4,375,343,0.00013,26.1,1,3,3.9e+02,4.8,43,75,0.76,Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1
451,A0QSU4,375,343,0.00013,26.1,2,3,24,8.8,154,218,0.66,Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1
452,A0QSU4,375,343,0.00013,26.1,3,3,3.1,11.7,261,299,0.83,Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1
453,A3CNT0,252,343,0.00013,26.1,1,2,0.3,15.0,40,104,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=hisF PE=3 SV=1
454,A3CNT0,252,343,0.00013,26.1,2,2,16,9.4,187,224,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=hisF PE=3 SV=1
455,A1ASB3,304,343,0.00013,26.1,1,1,0.00025,25.2,227,276,0.85,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1) OX=338966 GN=pyrD PE=3 SV=1"
456,B8D115,237,343,0.00013,26.1,1,2,0.52,14.2,66,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=hisA PE=3 SV=1
457,B8D115,237,343,0.00013,26.1,2,2,11,9.8,183,222,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=hisA PE=3 SV=1
458,Q8R7I7,237,343,0.00013,26.1,1,1,0.00054,24.0,169,213,0.85,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=nanE PE=3 SV=2
459,Q8CWG1,304,343,0.00013,26.1,1,1,0.00028,25.0,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109 GN=pyrD PE=3 SV=1"
460,Q9ZKZ2,325,343,0.00013,26.1,1,2,1.2e+03,3.2,125,167,0.89,GMP reductase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaC PE=3 SV=1
461,Q9ZKZ2,325,343,0.00013,26.1,2,2,0.0059,20.6,195,249,0.88,GMP reductase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaC PE=3 SV=1
462,Q02YX0,246,343,0.00013,26.1,1,2,12,9.8,61,106,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisA PE=3 SV=1
463,Q02YX0,246,343,0.00013,26.1,2,2,0.49,14.3,181,227,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisA PE=3 SV=1
464,B3E618,245,343,0.00014,26.0,1,2,2.1,12.2,67,106,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=hisA PE=3 SV=1
465,B3E618,245,343,0.00014,26.0,2,2,0.81,13.6,182,216,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=hisA PE=3 SV=1
466,P60714,258,343,0.00014,26.0,1,2,4.2,11.3,56,112,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis) OX=257309 GN=hisF PE=3 SV=1
467,P60714,258,343,0.00014,26.0,2,2,1.2,13.0,192,235,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis) OX=257309 GN=hisF PE=3 SV=1
468,A8AY24,252,343,0.00014,26.0,1,2,0.36,14.8,40,104,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=hisF PE=3 SV=1
469,A8AY24,252,343,0.00014,26.0,2,2,16,9.4,187,224,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=hisF PE=3 SV=1
470,Q4A048,234,343,0.00014,26.0,1,2,1.4e+02,6.3,69,106,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=hisA PE=3 SV=1
471,Q4A048,234,343,0.00014,26.0,2,2,0.042,17.8,171,223,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=hisA PE=3 SV=1
472,Q49XD2,328,343,0.00014,26.0,1,2,4.2e+02,4.7,126,167,0.90,GMP reductase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=guaC PE=3 SV=1
473,Q49XD2,328,343,0.00014,26.0,2,2,0.018,19.0,194,239,0.89,GMP reductase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=guaC PE=3 SV=1
474,P21620,514,343,0.00014,26.0,1,3,0.12,16.3,55,105,0.79,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1
475,P21620,514,343,0.00014,26.0,2,3,2e+03,2.5,282,320,0.84,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1
476,P21620,514,343,0.00014,26.0,3,3,1.7e+02,6.0,346,399,0.84,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1
477,A7GDQ5,242,343,0.00014,26.0,1,2,0.38,14.7,59,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Langeland / NCTC 10281 / Type F) OX=441772 GN=hisA PE=3 SV=1
478,A7GDQ5,242,343,0.00014,26.0,2,2,11,9.8,167,221,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Clostridium botulinum (strain Langeland / NCTC 10281 / Type F) OX=441772 GN=hisA PE=3 SV=1
479,Q5LCI2,303,343,0.00014,26.0,1,1,0.00026,25.1,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=pyrD PE=3 SV=1"
480,Q64TN0,303,343,0.00014,26.0,1,1,0.00026,25.1,226,267,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain YCH46) OX=295405 GN=pyrD PE=3 SV=1"
481,Q89WM5,248,343,0.00014,26.0,1,2,0.93,13.4,69,112,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=hisA PE=3 SV=1
482,Q89WM5,248,343,0.00014,26.0,2,2,4.1,11.3,154,216,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=hisA PE=3 SV=1
483,Q603K3,254,343,0.00014,26.0,1,2,0.24,15.4,56,111,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=hisF PE=3 SV=1
484,Q603K3,254,343,0.00014,26.0,2,2,26,8.6,188,231,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=hisF PE=3 SV=1
485,Q8GDQ6,261,343,0.00014,25.9,1,2,2.5,12.0,57,117,0.85,Imidazole glycerol phosphate synthase subunit HisF (Fragment) OS=Heliobacillus mobilis OX=28064 GN=hisF PE=3 SV=1
486,Q8GDQ6,261,343,0.00014,25.9,2,2,2.6,12.0,192,231,0.85,Imidazole glycerol phosphate synthase subunit HisF (Fragment) OS=Heliobacillus mobilis OX=28064 GN=hisF PE=3 SV=1
487,P50097,503,343,0.00014,25.9,1,2,0.53,14.2,47,99,0.83,Inosine-5'-monophosphate dehydrogenase OS=Tritrichomonas foetus OX=56690 GN=IMPDH PE=1 SV=1
488,P50097,503,343,0.00014,25.9,2,2,36,8.2,347,394,0.83,Inosine-5'-monophosphate dehydrogenase OS=Tritrichomonas foetus OX=56690 GN=IMPDH PE=1 SV=1
489,Q1CT17,325,343,0.00015,25.9,1,2,1.2e+03,3.2,125,167,0.89,GMP reductase OS=Helicobacter pylori (strain HPAG1) OX=357544 GN=guaC PE=3 SV=1
490,Q1CT17,325,343,0.00015,25.9,2,2,0.0064,20.5,195,248,0.88,GMP reductase OS=Helicobacter pylori (strain HPAG1) OX=357544 GN=guaC PE=3 SV=1
491,B8G9S2,241,343,0.00015,25.9,1,2,3.1,11.7,67,109,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chloroflexus aggregans (strain MD-66 / DSM 9485) OX=326427 GN=hisA PE=3 SV=1
