,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
278,A1VGY9,259,331,3.3e-07,34.9,2,2,0.0015,23.0,158,231,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisF PE=3 SV=1
279,P62450,259,331,3.3e-07,34.9,1,2,0.77,14.0,63,104,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisF PE=1 SV=1
280,P62450,259,331,3.3e-07,34.9,2,2,0.0015,23.0,158,231,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisF PE=1 SV=1
281,Q9GZH3,534,331,3.4e-07,34.9,1,2,1.2e+02,6.8,57,112,0.90,Inosine-5'-monophosphate dehydrogenase OS=Caenorhabditis elegans OX=6239 GN=T22D1.3 PE=3 SV=2
282,Q9GZH3,534,331,3.4e-07,34.9,2,2,8.8e-05,27.0,307,415,0.81,Inosine-5'-monophosphate dehydrogenase OS=Caenorhabditis elegans OX=6239 GN=T22D1.3 PE=3 SV=2
283,A8AAK3,255,331,3.9e-07,34.7,1,2,4.1,11.6,61,106,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=hisF PE=3 SV=1
284,A8AAK3,255,331,3.9e-07,34.7,2,2,0.0015,22.9,151,227,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=hisF PE=3 SV=1
285,Q8EUY2,306,331,4e-07,34.7,1,1,8.8e-07,33.5,214,270,0.90,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Mycoplasma penetrans (strain HF-2) OX=272633 GN=pyrD PE=3 SV=1"
286,Q82AA1,242,331,4.6e-07,34.4,1,2,0.00087,23.7,63,121,0.91,Phosphoribosyl isomerase A OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=priA PE=3 SV=1
287,Q82AA1,242,331,4.6e-07,34.4,2,2,2,12.7,179,226,0.84,Phosphoribosyl isomerase A OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=priA PE=3 SV=1
288,Q5KP44,544,331,5.2e-07,34.3,1,2,7.7,10.7,74,126,0.80,Inosine-5'-monophosphate dehydrogenase OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=CNA04240 PE=3 SV=1
289,Q5KP44,544,331,5.2e-07,34.3,2,2,0.01,20.2,322,412,0.67,Inosine-5'-monophosphate dehydrogenase OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=CNA04240 PE=3 SV=1
290,B2V9M8,252,331,5.3e-07,34.3,1,2,45,8.2,62,105,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisF PE=3 SV=1
291,B2V9M8,252,331,5.3e-07,34.3,2,2,0.00057,24.3,152,239,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Sulfurihydrogenibium sp. (strain YO3AOP1) OX=436114 GN=hisF PE=3 SV=1
292,Q5WDI2,252,331,5.3e-07,34.3,1,2,0.02,19.2,57,108,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus clausii (strain KSM-K16) OX=66692 GN=hisF PE=3 SV=1
293,Q5WDI2,252,331,5.3e-07,34.3,2,2,0.56,14.5,159,243,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus clausii (strain KSM-K16) OX=66692 GN=hisF PE=3 SV=1
294,B1YL09,249,331,5.3e-07,34.3,1,2,35,8.6,60,104,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Exiguobacterium sibiricum (strain DSM 17290 / CIP 109462 / JCM 13490 / 255-15) OX=262543 GN=hisF PE=3 SV=1
295,B1YL09,249,331,5.3e-07,34.3,2,2,0.00013,26.4,153,227,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Exiguobacterium sibiricum (strain DSM 17290 / CIP 109462 / JCM 13490 / 255-15) OX=262543 GN=hisF PE=3 SV=1
296,O00086,521,331,5.4e-07,34.2,1,2,40,8.4,58,114,0.90,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans OX=5476 GN=IMH3 PE=2 SV=1
297,O00086,521,331,5.4e-07,34.2,2,2,0.00095,23.6,300,399,0.76,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans OX=5476 GN=IMH3 PE=2 SV=1
298,Q59Q46,521,331,5.4e-07,34.2,1,2,40,8.4,58,114,0.90,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=IMH3 PE=1 SV=2
299,Q59Q46,521,331,5.4e-07,34.2,2,2,0.00095,23.6,300,399,0.76,Inosine-5'-monophosphate dehydrogenase OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=IMH3 PE=1 SV=2
300,Q7V8Q8,256,331,5.4e-07,34.2,1,2,0.21,15.9,43,103,0.79,Imidazole glycerol phosphate synthase subunit hisF1 OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=hisF1 PE=3 SV=1
301,Q7V8Q8,256,331,5.4e-07,34.2,2,2,0.0078,20.6,155,225,0.88,Imidazole glycerol phosphate synthase subunit hisF1 OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=hisF1 PE=3 SV=1
302,Q47QS4,245,331,5.5e-07,34.2,1,2,0.06,17.7,65,119,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermobifida fusca (strain YX) OX=269800 GN=hisA PE=3 SV=1
303,Q47QS4,245,331,5.5e-07,34.2,2,2,0.35,15.1,180,226,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermobifida fusca (strain YX) OX=269800 GN=hisA PE=3 SV=1
304,P65168,529,331,5.7e-07,34.2,1,2,0.32,15.3,68,107,0.91,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=guaB PE=3 SV=1
305,P65168,529,331,5.7e-07,34.2,2,2,0.011,20.0,309,407,0.79,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=guaB PE=3 SV=1
306,P9WKI6,529,331,5.7e-07,34.2,1,2,0.32,15.3,68,107,0.91,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB PE=3 SV=1
307,P9WKI6,529,331,5.7e-07,34.2,2,2,0.011,20.0,309,407,0.79,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=guaB PE=3 SV=1
308,P9WKI7,529,331,5.7e-07,34.2,1,2,0.32,15.3,68,107,0.91,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB PE=1 SV=1
309,P9WKI7,529,331,5.7e-07,34.2,2,2,0.011,20.0,309,407,0.79,Inosine-5'-monophosphate dehydrogenase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=guaB PE=1 SV=1
310,A1VEV5,249,331,6.3e-07,34.0,1,2,0.17,16.1,64,106,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
311,A1VEV5,249,331,6.3e-07,34.0,2,2,0.13,16.6,182,208,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris subsp. vulgaris (strain DP4) OX=391774 GN=hisA PE=3 SV=1
312,P62353,249,331,6.3e-07,34.0,1,2,0.17,16.1,64,106,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
313,P62353,249,331,6.3e-07,34.0,2,2,0.13,16.6,182,208,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) OX=882 GN=hisA PE=3 SV=1
314,Q7VDF1,257,331,6.5e-07,34.0,1,2,18,9.5,60,101,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
315,Q7VDF1,257,331,6.5e-07,34.0,2,2,0.0013,23.1,157,246,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisF PE=3 SV=1
316,Q0ICA6,263,331,6.6e-07,34.0,1,2,1.7,12.9,56,103,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisF PE=3 SV=1
317,Q0ICA6,263,331,6.6e-07,34.0,2,2,0.00057,24.3,154,230,0.92,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9311) OX=64471 GN=hisF PE=3 SV=1
318,A9BJH4,300,331,6.6e-07,33.9,1,1,3.7e-06,31.5,224,269,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Petrotoga mobilis (strain DSM 10674 / SJ95) OX=403833 GN=pyrD PE=3 SV=1"
319,Q2J341,245,331,6.7e-07,33.9,1,2,0.12,16.6,63,105,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain HaA2) OX=316058 GN=hisA PE=3 SV=1
320,Q2J341,245,331,6.7e-07,33.9,2,2,0.0093,20.3,185,211,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain HaA2) OX=316058 GN=hisA PE=3 SV=1
321,P62454,272,331,6.7e-07,33.9,1,2,23,9.2,63,109,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain S2 / LL) OX=267377 GN=hisF PE=3 SV=1
322,P62454,272,331,6.7e-07,33.9,2,2,0.0012,23.2,172,263,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain S2 / LL) OX=267377 GN=hisF PE=3 SV=1
323,A9A8U1,272,331,6.8e-07,33.9,1,2,46,8.2,64,105,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C6 / ATCC BAA-1332) OX=444158 GN=hisF PE=3 SV=1
324,A9A8U1,272,331,6.8e-07,33.9,2,2,0.0007,24.0,172,263,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C6 / ATCC BAA-1332) OX=444158 GN=hisF PE=3 SV=1
325,Q3AWY4,258,331,7e-07,33.9,1,2,0.72,14.1,56,103,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9902) OX=316279 GN=hisF PE=3 SV=1
326,Q3AWY4,258,331,7e-07,33.9,2,2,0.0054,21.1,160,232,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain CC9902) OX=316279 GN=hisF PE=3 SV=1
327,A1SL57,244,331,7e-07,33.9,1,2,0.028,18.8,65,109,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardioides sp. (strain ATCC BAA-499 / JS614) OX=196162 GN=hisA PE=3 SV=1
328,A1SL57,244,331,7e-07,33.9,2,2,0.24,15.7,179,226,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nocardioides sp. (strain ATCC BAA-499 / JS614) OX=196162 GN=hisA PE=3 SV=1
329,Q04SA6,256,331,7e-07,33.9,1,2,0.047,18.0,64,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197) OX=355277 GN=hisF PE=3 SV=1
330,Q04SA6,256,331,7e-07,33.9,2,2,0.83,13.9,161,232,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197) OX=355277 GN=hisF PE=3 SV=1
331,Q050D2,256,331,7e-07,33.9,1,2,0.047,18.0,64,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX=355276 GN=hisF PE=3 SV=1
332,Q050D2,256,331,7e-07,33.9,2,2,0.83,13.9,161,232,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX=355276 GN=hisF PE=3 SV=1
333,Q7SFX7,536,331,7.5e-07,33.8,1,2,0.71,14.1,66,121,0.94,Inosine-5'-monophosphate dehydrogenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=NCU03117 PE=3 SV=1
334,Q7SFX7,536,331,7.5e-07,33.8,2,2,0.14,16.4,356,412,0.70,Inosine-5'-monophosphate dehydrogenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=NCU03117 PE=3 SV=1
335,Q7N8D1,258,331,7.6e-07,33.8,1,2,0.03,18.6,72,128,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA2 PE=3 SV=1
336,Q7N8D1,258,331,7.6e-07,33.8,2,2,0.75,14.1,169,238,0.79,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265 GN=hisA2 PE=3 SV=1
337,A5CXY8,255,331,8e-07,33.7,1,2,0.22,15.8,62,106,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) OX=412965 GN=hisF PE=3 SV=1
338,A5CXY8,255,331,8e-07,33.7,2,2,0.012,20.0,188,244,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) OX=412965 GN=hisF PE=3 SV=1
339,Q3A137,255,331,8e-07,33.7,1,2,11,10.2,64,105,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1) OX=338963 GN=hisF PE=3 SV=1
340,Q3A137,255,331,8e-07,33.7,2,2,0.004,21.5,164,242,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Pelobacter carbinolicus (strain DSM 2380 / NBRC 103641 / GraBd1) OX=338963 GN=hisF PE=3 SV=1
341,Q8A9C3,303,331,8.4e-07,33.6,1,1,2.3e-06,32.2,212,267,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) OX=226186 GN=pyrD PE=3 SV=1"
342,Q5LCI2,303,331,9.4e-07,33.4,1,1,2.2e-06,32.2,212,267,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / JCM 11019 / NCTC 9343) OX=272559 GN=pyrD PE=3 SV=1"
343,Q64TN0,303,331,9.4e-07,33.4,1,1,2.2e-06,32.2,212,267,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacteroides fragilis (strain YCH46) OX=295405 GN=pyrD PE=3 SV=1"
344,Q46CW8,245,331,9.4e-07,33.4,1,2,1.6e+02,6.4,64,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisA PE=3 SV=1
345,Q46CW8,245,331,9.4e-07,33.4,2,2,0.00011,26.7,189,228,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanosarcina barkeri (strain Fusaro / DSM 804) OX=269797 GN=hisA PE=3 SV=1
346,A7GVW5,252,331,9.7e-07,33.4,1,2,97,7.1,62,107,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Campylobacter curvus (strain 525.92) OX=360105 GN=hisF PE=3 SV=1
347,A7GVW5,252,331,9.7e-07,33.4,2,2,0.00024,25.5,159,227,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Campylobacter curvus (strain 525.92) OX=360105 GN=hisF PE=3 SV=1
348,B1ZX57,253,331,9.8e-07,33.4,1,2,0.33,15.2,61,108,0.74,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
349,B1ZX57,253,331,9.8e-07,33.4,2,2,0.011,20.1,185,227,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1) OX=452637 GN=hisF PE=3 SV=1
350,B0S8V2,255,331,9.8e-07,33.4,1,2,0.025,18.9,64,106,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira biflexa serovar Patoc (strain Patoc 1 / Ames) OX=355278 GN=hisF PE=3 SV=1
351,B0S8V2,255,331,9.8e-07,33.4,2,2,2.2,12.5,188,232,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira biflexa serovar Patoc (strain Patoc 1 / Ames) OX=355278 GN=hisF PE=3 SV=1
352,B0SRP0,255,331,9.8e-07,33.4,1,2,0.025,18.9,64,106,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris) OX=456481 GN=hisF PE=3 SV=1
353,B0SRP0,255,331,9.8e-07,33.4,2,2,2.2,12.5,188,232,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris) OX=456481 GN=hisF PE=3 SV=1
354,Q5JFU8,252,331,1e-06,33.3,1,2,1.7e+02,6.3,63,105,0.70,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=hisF PE=3 SV=1
355,Q5JFU8,252,331,1e-06,33.3,2,2,0.00016,26.1,151,227,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=hisF PE=3 SV=1
356,Q31CA5,256,331,1.1e-06,33.3,1,2,14,9.9,58,103,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9312) OX=74546 GN=hisF PE=3 SV=1
357,Q31CA5,256,331,1.1e-06,33.3,2,2,0.0039,21.5,158,229,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9312) OX=74546 GN=hisF PE=3 SV=1
358,B1W0M6,251,331,1.1e-06,33.3,1,2,0.96,13.7,57,108,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350) OX=455632 GN=hisF PE=3 SV=1
359,B1W0M6,251,331,1.1e-06,33.3,2,2,0.0036,21.7,152,229,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350) OX=455632 GN=hisF PE=3 SV=1
360,C0Q9D3,259,331,1.1e-06,33.2,1,2,0.56,14.5,62,105,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 / HRM2) OX=177437 GN=hisF PE=3 SV=1
361,C0Q9D3,259,331,1.1e-06,33.2,2,2,0.012,19.9,188,231,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 / HRM2) OX=177437 GN=hisF PE=3 SV=1
362,P42851,485,331,1.1e-06,33.2,1,2,0.39,15.0,44,94,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=guaB PE=3 SV=1
363,P42851,485,331,1.1e-06,33.2,2,2,0.061,17.6,206,371,0.74,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=guaB PE=3 SV=1
364,Q4QEB3,492,331,1.1e-06,33.2,1,2,19,9.4,39,94,0.84,GMP reductase OS=Leishmania major OX=5664 GN=GMPR PE=1 SV=2
365,Q4QEB3,492,331,1.1e-06,33.2,2,2,0.0032,21.8,287,391,0.76,GMP reductase OS=Leishmania major OX=5664 GN=GMPR PE=1 SV=2
366,B9DPN4,305,331,1.2e-06,33.1,1,1,2.3e-06,32.2,212,266,0.82,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Staphylococcus carnosus (strain TM300) OX=396513 GN=pyrD PE=3 SV=1"
367,Q54QQ0,515,331,1.2e-06,33.1,1,2,1.5e+02,6.4,59,115,0.86,Inosine-5'-monophosphate dehydrogenase OS=Dictyostelium discoideum OX=44689 GN=impdh PE=1 SV=1
368,Q54QQ0,515,331,1.2e-06,33.1,2,2,0.0004,24.8,358,410,0.67,Inosine-5'-monophosphate dehydrogenase OS=Dictyostelium discoideum OX=44689 GN=impdh PE=1 SV=1
369,Q5N0H4,255,331,1.2e-06,33.1,1,2,30,8.8,61,105,0.75,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=hisF PE=3 SV=1
370,Q5N0H4,255,331,1.2e-06,33.1,2,2,0.00017,26.0,156,229,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=hisF PE=3 SV=1
371,P59119,256,331,1.2e-06,33.1,1,2,0.013,19.9,63,107,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=hisF PE=3 SV=1
372,P59119,256,331,1.2e-06,33.1,2,2,4.4,11.5,161,232,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=hisF PE=3 SV=1
373,P62451,256,331,1.2e-06,33.1,1,2,0.013,19.9,63,107,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=hisF PE=3 SV=1
374,P62451,256,331,1.2e-06,33.1,2,2,4.4,11.5,161,232,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130) OX=267671 GN=hisF PE=3 SV=1
375,O49506,368,331,1.2e-06,33.1,1,1,2.1e-06,32.3,228,351,0.84,Peroxisomal (S)-2-hydroxy-acid oxidase GLO5 OS=Arabidopsis thaliana OX=3702 GN=GLO5 PE=1 SV=1
376,Q13E39,245,331,1.2e-06,33.0,1,2,0.11,16.7,63,105,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
377,Q13E39,245,331,1.2e-06,33.0,2,2,0.026,18.8,185,211,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
378,Q4JW52,260,331,1.3e-06,33.0,1,2,0.18,16.1,63,104,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=hisF PE=3 SV=1
379,Q4JW52,260,331,1.3e-06,33.0,2,2,0.033,18.5,165,237,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=hisF PE=3 SV=1
380,A1A1I5,256,331,1.3e-06,33.0,1,2,0.97,13.7,62,106,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=hisF PE=3 SV=1
381,A1A1I5,256,331,1.3e-06,33.0,2,2,0.0092,20.3,158,234,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) OX=367928 GN=hisF PE=3 SV=1
382,B8I5V5,236,331,1.3e-06,32.9,1,2,0.23,15.7,58,109,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) OX=394503 GN=hisA PE=3 SV=1
383,B8I5V5,236,331,1.3e-06,32.9,2,2,0.14,16.4,147,221,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) OX=394503 GN=hisA PE=3 SV=1
384,B7GQS5,256,331,1.3e-06,32.9,1,2,1.1,13.6,62,106,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904 GN=hisF PE=3 SV=1
385,B7GQS5,256,331,1.3e-06,32.9,2,2,0.0091,20.3,157,234,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904 GN=hisF PE=3 SV=1
386,Q0AEU1,258,331,1.4e-06,32.9,1,2,0.22,15.8,63,107,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57) OX=335283 GN=hisF PE=3 SV=1
