,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
1122,Q8PW92,273,355,0.003,21.5,1,2,15,9.4,68,115,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=hisF PE=3 SV=1
1123,Q8PW92,273,355,0.003,21.5,2,2,9.5,10.0,208,245,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) OX=192952 GN=hisF PE=3 SV=1
1124,Q13E39,245,355,0.0031,21.5,1,2,3.3,11.5,66,108,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
1125,Q13E39,245,355,0.0031,21.5,2,2,32,8.3,182,213,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Rhodopseudomonas palustris (strain BisB5) OX=316057 GN=hisA PE=3 SV=1
1126,Q5P1A9,350,355,0.0031,21.5,1,1,0.0047,20.9,275,314,0.81,Dihydroorotate dehydrogenase (quinone) OS=Aromatoleum aromaticum (strain EbN1) OX=76114 GN=pyrD PE=3 SV=1
1127,A4TKK7,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis (strain Pestoides F) OX=386656 GN=hisA PE=3 SV=1
1128,A4TKK7,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis (strain Pestoides F) OX=386656 GN=hisA PE=3 SV=1
1129,A7FJH4,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747 GN=hisA PE=3 SV=1
1130,A7FJH4,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747 GN=hisA PE=3 SV=1
1131,A9R2K8,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Angola) OX=349746 GN=hisA PE=3 SV=1
1132,A9R2K8,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Angola) OX=349746 GN=hisA PE=3 SV=1
1133,B1JPW4,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800 GN=hisA PE=3 SV=1
1134,B1JPW4,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800 GN=hisA PE=3 SV=1
1135,B2JZM5,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype IB (strain PB1/+) OX=502801 GN=hisA PE=3 SV=1
1136,B2JZM5,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype IB (strain PB1/+) OX=502801 GN=hisA PE=3 SV=1
1137,Q1C9R5,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102 GN=hisA PE=3 SV=1
1138,Q1C9R5,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102 GN=hisA PE=3 SV=1
1139,Q1CGW6,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628 GN=hisA PE=3 SV=1
1140,Q1CGW6,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628 GN=hisA PE=3 SV=1
1141,Q66C53,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123 GN=hisA PE=3 SV=1
1142,Q66C53,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123 GN=hisA PE=3 SV=1
1143,Q8ZFX9,245,355,0.0031,21.5,1,2,0.1,16.5,55,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis OX=632 GN=hisA PE=3 SV=1
1144,Q8ZFX9,245,355,0.0031,21.5,2,2,1.3e+03,3.0,184,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Yersinia pestis OX=632 GN=hisA PE=3 SV=1
1145,A6TBC7,245,355,0.0032,21.5,1,2,0.44,14.4,54,110,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=hisA PE=3 SV=1
1146,A6TBC7,245,355,0.0032,21.5,2,2,2.1e+02,5.6,196,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=hisA PE=3 SV=1
1147,Q3BZH2,388,355,0.0032,21.5,1,1,0.005,20.8,279,350,0.81,L-lactate dehydrogenase OS=Xanthomonas campestris pv. vesicatoria (strain 85-10) OX=316273 GN=lldD PE=3 SV=1
1148,A1RJ17,245,355,0.0032,21.4,1,2,0.93,13.3,35,110,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=hisA PE=3 SV=1
1149,A1RJ17,245,355,0.0032,21.4,2,2,59,7.4,186,229,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=hisA PE=3 SV=1
1150,Q603K2,243,355,0.0032,21.4,1,2,4.9,11.0,76,111,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=hisA PE=3 SV=1
1151,Q603K2,243,355,0.0032,21.4,2,2,12,9.7,153,209,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=hisA PE=3 SV=1
1152,Q67KI0,254,355,0.0032,21.4,1,2,8.8,10.1,63,111,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Symbiobacterium thermophilum (strain T / IAM 14863) OX=292459 GN=hisF PE=3 SV=1
1153,Q67KI0,254,355,0.0032,21.4,2,2,15,9.4,188,225,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Symbiobacterium thermophilum (strain T / IAM 14863) OX=292459 GN=hisF PE=3 SV=1
1154,Q8PR33,388,355,0.0033,21.4,1,1,0.0051,20.8,279,350,0.81,L-lactate dehydrogenase OS=Xanthomonas axonopodis pv. citri (strain 306) OX=190486 GN=lldD PE=3 SV=1
1155,Q12UY6,273,355,0.0033,21.4,1,2,1.1,13.2,66,115,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M) OX=259564 GN=hisF PE=3 SV=1
1156,Q12UY6,273,355,0.0033,21.4,2,2,1.3e+02,6.2,208,235,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M) OX=259564 GN=hisF PE=3 SV=1
1157,Q8Y9G5,251,355,0.0033,21.4,1,2,8.2,10.2,61,111,0.81,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=hisF PE=3 SV=1
1158,Q8Y9G5,251,355,0.0033,21.4,2,2,12,9.7,185,223,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=hisF PE=3 SV=1
1159,O33774,251,355,0.0033,21.4,1,2,2.8,11.8,64,112,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) OX=273057 GN=hisF PE=3 SV=1
1160,O33774,251,355,0.0033,21.4,2,2,42,7.9,184,216,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) OX=273057 GN=hisF PE=3 SV=1
1161,Q7NMQ9,255,355,0.0033,21.4,1,2,10,9.9,66,108,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Gloeobacter violaceus (strain ATCC 29082 / PCC 7421) OX=251221 GN=hisA PE=3 SV=1
1162,Q7NMQ9,255,355,0.0033,21.4,2,2,11,9.8,170,222,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Gloeobacter violaceus (strain ATCC 29082 / PCC 7421) OX=251221 GN=hisA PE=3 SV=1
1163,B1IC44,328,355,0.0033,21.4,1,2,1e+03,3.4,128,169,0.89,GMP reductase OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=guaC PE=3 SV=1
1164,B1IC44,328,355,0.0033,21.4,2,2,0.16,15.9,197,240,0.88,GMP reductase OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=guaC PE=3 SV=1
1165,P62449,252,355,0.0034,21.4,1,2,49,7.7,61,106,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523 GN=hisF PE=3 SV=1
1166,P62449,252,355,0.0034,21.4,2,2,2.6,11.9,185,225,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523 GN=hisF PE=3 SV=1
1167,Q58746,510,355,0.0034,21.4,1,1,0.0064,20.5,333,416,0.74,Archaeal glutamate synthase [NADPH] OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1351 PE=3 SV=1
1168,Q311Y2,245,355,0.0034,21.4,1,2,0.68,13.8,64,108,0.93,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio alaskensis (strain G20) OX=207559 GN=hisA PE=3 SV=1
1169,Q311Y2,245,355,0.0034,21.4,2,2,2e+02,5.7,182,207,0.75,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Desulfovibrio alaskensis (strain G20) OX=207559 GN=hisA PE=3 SV=1
1170,Q6AF73,254,355,0.0034,21.4,1,2,37,8.1,56,107,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisF PE=3 SV=1
1171,Q6AF73,254,355,0.0034,21.4,2,2,2.8,11.8,188,231,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisF PE=3 SV=1
1172,A8AXD6,327,355,0.0035,21.3,1,2,7.7e+02,3.8,128,169,0.90,GMP reductase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=guaC PE=3 SV=1
1173,A8AXD6,327,355,0.0035,21.3,2,2,0.22,15.4,199,240,0.85,GMP reductase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=guaC PE=3 SV=1
1174,Q5MZR5,256,355,0.0035,21.3,1,2,2.5,11.9,66,108,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=hisA PE=3 SV=1
1175,Q5MZR5,256,355,0.0035,21.3,2,2,44,7.8,182,216,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=hisA PE=3 SV=1
1176,Q8GJM0,256,355,0.0035,21.3,1,2,2.5,11.9,66,108,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus elongatus (strain PCC 7942 / FACHB-805) OX=1140 GN=hisA PE=3 SV=2
1177,Q8GJM0,256,355,0.0035,21.3,2,2,44,7.8,182,216,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus elongatus (strain PCC 7942 / FACHB-805) OX=1140 GN=hisA PE=3 SV=2
1178,A5CXY8,255,355,0.0035,21.3,1,2,6.1,10.6,62,106,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) OX=412965 GN=hisF PE=3 SV=1
1179,A5CXY8,255,355,0.0035,21.3,2,2,6,10.7,190,227,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Vesicomyosocius okutanii subsp. Calyptogena okutanii (strain HA) OX=412965 GN=hisF PE=3 SV=1
1180,B8D8Q6,246,355,0.0035,21.3,1,1,0.015,19.2,60,107,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178 GN=hisA PE=3 SV=1
1181,P57205,246,355,0.0035,21.3,1,1,0.015,19.2,60,107,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806 GN=hisA PE=3 SV=1
1182,Q1GNC3,255,355,0.0036,21.3,1,2,63,7.3,63,114,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) OX=317655 GN=hisF PE=3 SV=1
1183,Q1GNC3,255,355,0.0036,21.3,2,2,1,13.2,186,231,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) OX=317655 GN=hisF PE=3 SV=1
1184,Q0TUP9,221,355,0.0036,21.3,1,1,0.011,19.6,112,205,0.78,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A) OX=195103 GN=nanE PE=1 SV=1
1185,Q8XNZ3,221,355,0.0036,21.3,1,1,0.011,19.6,112,205,0.78,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=nanE PE=1 SV=1
1186,B0TDM8,245,355,0.0036,21.3,1,2,0.15,16.0,65,121,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) OX=498761 GN=hisA PE=3 SV=1
1187,B0TDM8,245,355,0.0036,21.3,2,2,6.7e+02,3.9,182,222,0.69,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Heliobacterium modesticaldum (strain ATCC 51547 / Ice1) OX=498761 GN=hisA PE=3 SV=1
1188,B5XPE3,245,355,0.0036,21.3,1,2,0.52,14.2,55,110,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Klebsiella pneumoniae (strain 342) OX=507522 GN=hisA PE=3 SV=1
1189,B5XPE3,245,355,0.0036,21.3,2,2,2.1e+02,5.6,196,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Klebsiella pneumoniae (strain 342) OX=507522 GN=hisA PE=3 SV=1
1190,Q1GEZ5,240,355,0.0036,21.3,1,2,0.68,13.8,66,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisA2 PE=3 SV=1
1191,Q1GEZ5,240,355,0.0036,21.3,2,2,2.4e+02,5.4,183,213,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase 2 OS=Ruegeria sp. (strain TM1040) OX=292414 GN=hisA2 PE=3 SV=1
1192,Q0SWI9,221,355,0.0036,21.3,1,1,0.013,19.5,112,205,0.77,Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Clostridium perfringens (strain SM101 / Type A) OX=289380 GN=nanE PE=3 SV=1
1193,Q2JK82,261,355,0.0037,21.2,1,2,4.3,11.1,72,117,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain JA-2-3B'a(2-13)) OX=321332 GN=hisA PE=3 SV=1
1194,Q2JK82,261,355,0.0037,21.2,2,2,33,8.2,160,227,0.77,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain JA-2-3B'a(2-13)) OX=321332 GN=hisA PE=3 SV=1
1195,B2VFL2,245,355,0.0037,21.2,1,2,1.2,13.0,62,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99) OX=465817 GN=hisA PE=3 SV=1
1196,B2VFL2,245,355,0.0037,21.2,2,2,1.3e+02,6.3,197,231,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99) OX=465817 GN=hisA PE=3 SV=1
1197,D5BCE4,234,355,0.0037,21.2,1,1,0.0091,20.0,187,228,0.94,Geranylgeranylglyceryl phosphate synthase OS=Zunongwangia profunda (strain DSM 18752 / CCTCC AB 206139 / SM-A87) OX=655815 GN=ZPR_4469 PE=1 SV=1
1198,Q8R9R7,301,355,0.0038,21.2,1,1,0.0062,20.5,223,267,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=pyrD PE=3 SV=1"
1199,B8DA62,232,355,0.0038,21.2,1,2,14,9.4,61,108,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=hisF PE=3 SV=1
1200,B8DA62,232,355,0.0038,21.2,2,2,12,9.7,185,218,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=hisF PE=3 SV=1
1201,C1DJD2,245,355,0.0038,21.2,1,2,72,7.1,71,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=hisA PE=3 SV=1
1202,C1DJD2,245,355,0.0038,21.2,2,2,1.5,12.7,183,216,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=hisA PE=3 SV=1
1203,Q0TG63,245,355,0.0039,21.2,1,2,0.28,15.1,56,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=hisA PE=3 SV=1
1204,Q0TG63,245,355,0.0039,21.2,2,2,5.4e+02,4.2,196,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=hisA PE=3 SV=1
1205,Q1RA49,245,355,0.0039,21.2,1,2,0.28,15.1,56,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=hisA PE=3 SV=2
1206,Q1RA49,245,355,0.0039,21.2,2,2,5.4e+02,4.2,196,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=hisA PE=3 SV=2
1207,Q8FG49,245,355,0.0039,21.2,1,2,0.28,15.1,56,110,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=hisA PE=3 SV=2
1208,Q8FG49,245,355,0.0039,21.2,2,2,5.4e+02,4.2,196,230,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=hisA PE=3 SV=2
1209,Q9RRJ5,238,355,0.0039,21.2,1,2,1.1,13.2,69,116,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422) OX=243230 GN=hisA PE=3 SV=1
1210,Q9RRJ5,238,355,0.0039,21.2,2,2,72,7.1,170,226,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422) OX=243230 GN=hisA PE=3 SV=1
1211,A6WP21,245,355,0.0039,21.2,1,2,0.66,13.8,35,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS185) OX=402882 GN=hisA PE=3 SV=1
1212,A6WP21,245,355,0.0039,21.2,2,2,77,7.0,196,229,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS185) OX=402882 GN=hisA PE=3 SV=1
1213,B8E9A0,245,355,0.0039,21.2,1,2,0.66,13.8,35,110,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS223) OX=407976 GN=hisA PE=3 SV=1
1214,B8E9A0,245,355,0.0039,21.2,2,2,77,7.0,196,229,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS223) OX=407976 GN=hisA PE=3 SV=1
1215,P37567,333,355,0.0039,21.2,1,2,36,8.1,7,35,0.86,Probable tRNA-dihydrouridine synthase 1 OS=Bacillus subtilis (strain 168) OX=224308 GN=dus1 PE=3 SV=1
1216,P37567,333,355,0.0039,21.2,2,2,4.3,11.2,185,230,0.88,Probable tRNA-dihydrouridine synthase 1 OS=Bacillus subtilis (strain 168) OX=224308 GN=dus1 PE=3 SV=1
1217,B4SMK1,379,355,0.004,21.1,1,1,0.006,20.5,279,349,0.81,L-lactate dehydrogenase OS=Stenotrophomonas maltophilia (strain R551-3) OX=391008 GN=lldD PE=3 SV=1
1218,A8H5E4,245,355,0.0041,21.1,1,2,0.74,13.7,62,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella pealeana (strain ATCC 700345 / ANG-SQ1) OX=398579 GN=hisA PE=3 SV=1
1219,A8H5E4,245,355,0.0041,21.1,2,2,2.1e+02,5.6,200,229,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella pealeana (strain ATCC 700345 / ANG-SQ1) OX=398579 GN=hisA PE=3 SV=1
1220,Q820Q0,258,355,0.0041,21.1,1,2,9.8,10.0,64,106,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=hisF PE=3 SV=1
